,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamUse_Rate,Electricity_Rate,NaturalGas_Rate,GFABuildingRate,GFAParkingRate,GFALargestPropertyUseRate,TotalUseTypeNumber,BuildingAge
1016,3,3,5,47.58547,-122.3151,0.6931471805599453,0.6931471805599453,10.853309767619075,9,4.143134726391533,1799402.75,41.68,0.0,0.64902,0.35098,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,45
1017,1,0,5,47.58513,-122.30645,0.6931471805599453,0.6931471805599453,10.162808729968926,4,,1219744.75,12.48,0.0,0.92928,0.07072,0.6931471805599453,0.0,0.5560150272563339,1.3862943611198906,47
1018,1,11,5,47.58528,-122.30595,0.6931471805599453,0.6931471805599453,10.145688355383795,30,,741287.1875,5.17,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,63
1019,1,20,5,47.58482,-122.30501,0.6931471805599453,1.0986122886681098,10.34177474101152,17,,2301043.75,19.93,0.0,0.9634,0.0366,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,46
1020,1,17,5,47.58528,-122.305,0.6931471805599453,0.6931471805599453,10.300281844196661,18,4.060443010546419,1467060.25,19.82,0.0,0.85831,0.14169,0.6931471805599453,0.0,0.4691657783466782,1.0986122886681098,55
1021,1,0,5,47.58607,-122.30445,0.6931471805599453,0.6931471805599453,10.053501114853614,4,,433871.0,13.02,0.0,0.50083,0.49917,0.6931471805599453,0.0,0.6378511490559692,1.3862943611198906,62
1022,1,17,11,47.58579,-122.3034,0.6931471805599453,1.3862943611198906,10.547339441371197,18,,1921801.25,19.04,0.0,0.93632,0.06368,0.6931471805599453,0.0,0.5667729712276716,1.3862943611198906,7
1024,1,17,11,47.5859,-122.29957,0.6931471805599453,1.0986122886681098,10.575691956076149,18,4.406719247264253,2130673.75,63.06,0.0,0.50962,0.49038,0.6931471805599453,0.0,0.6451694362880804,0.6931471805599453,46
1025,2,10,11,47.58476,-122.29765,0.0,0.6931471805599453,10.493244497383538,24,,1441665.375,10.05,0.0,1.0,0.0,0.6931471805599453,0.0,1.0460304451593554,0.6931471805599453,39
1027,1,10,11,47.56979,-122.29234,0.6931471805599453,1.0986122886681098,9.90588467713585,25,,117438.3984,0.82,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,53
1030,1,14,5,47.57403,-122.3336,0.6931471805599453,0.6931471805599453,9.90353755128617,34,4.330733340286331,557863.6875,3.89,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,102
1031,1,20,5,47.5741,-122.32541,0.6931471805599453,1.0986122886681098,10.385944565501662,17,4.5217885770490405,248616.0,1.73,0.0,1.0,0.0,0.6931471805599453,0.0,0.6977664950797664,0.6931471805599453,61
1033,1,18,7,47.63776,-122.35606,0.6931471805599453,0.6931471805599453,10.133010710814377,39,3.6635616461296463,8905287.0,247.85,0.0,0.54786,0.45214,0.6931471805599453,0.0,0.7074346271680149,1.0986122886681098,54
1035,2,10,7,47.63629,-122.35922,0.6931471805599453,0.6931471805599453,10.212735402902469,24,,2332996.5,83.1,0.0,0.37905,0.62095,0.6931471805599453,0.0,0.42228944849846706,1.6094379124341003,68
1041,1,0,5,47.56489,-122.3409,0.6931471805599453,0.6931471805599453,10.191706980586526,4,4.532599493153256,243518.2031,1.7,0.0,1.0,0.0,0.6931471805599453,0.0,0.8214876234873864,0.6931471805599453,61
1042,1,20,2,47.56447,-122.35335,0.6931471805599453,0.6931471805599453,10.358440993735487,17,1.9459101490553132,1788148.0,61.71,0.0,0.40318,0.59682,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,63
1043,1,20,5,47.56982,-122.33479,0.6931471805599453,0.6931471805599453,10.085850775128717,17,,1257033.5,46.64,0.0,0.347,0.653,0.6931471805599453,0.0,0.6151856390902335,1.0986122886681098,65
1044,1,15,5,47.56487,-122.34181,0.6931471805599453,0.6931471805599453,9.994287576862567,35,,1333637.625,65.65,0.0,0.08412,0.91588,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,64
1045,1,14,5,47.56535,-122.34054,0.6931471805599453,0.6931471805599453,10.594156665220533,34,4.61512051684126,145468.7969,5.46,0.0,0.33688,0.66313,0.6931471805599453,0.0,0.4864735032016296,1.0986122886681098,63
1046,1,20,5,47.56897,-122.33617,0.6931471805599453,0.6931471805599453,10.545499320981303,17,,752093.625,10.75,0.0,0.84126,0.15874,0.6931471805599453,0.0,0.4493480132581175,1.3862943611198906,55
1047,1,0,5,47.5678,-122.33622,0.6931471805599453,0.6931471805599453,10.479538961219825,4,4.290459441148391,1096646.25,39.05,0.0,0.37938,0.62062,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,18
1049,1,0,5,47.57382,-122.32672,0.6931471805599453,0.6931471805599453,10.818797803896322,4,4.356708826689592,238969.7031,1.67,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,41
1051,3,3,4,47.6315,-122.30761,0.6931471805599453,1.3862943611198906,11.036163046479938,9,4.584967478670572,1955013.5,50.69,0.0,0.58913,0.41087,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,15
1054,1,21,7,47.63927,-122.4032,0.6931471805599453,1.0986122886681098,10.026280241122993,41,4.477336814478207,731321.8125,31.6,0.0,0.21457,0.78543,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,69
1058,1,10,8,47.72599,-122.29314,0.6931471805599453,1.0986122886681098,10.565866199424438,0,,3204685.5,67.52,0.0,0.69443,0.30557,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,40
1059,1,15,8,47.72356,-122.29378,1.0986122886681098,1.0986122886681098,10.827131185455466,35,,753275.1875,28.58,0.0,0.32882,0.67118,0.6931471805599453,0.0,0.6931571805099456,0.6931471805599453,28
1060,1,20,5,47.55302,-122.33605,0.6931471805599453,0.6931471805599453,10.326989023130391,17,2.5649493574615367,1577040.875,61.53,0.0,0.3055,0.6945,0.6931471805599453,0.0,0.5714483632277128,1.0986122886681098,78
1071,1,3,7,47.63111,-122.35814,0.6931471805599453,1.3862943611198906,10.39488567863602,9,4.605170185988092,971990.3125,29.82,0.0,0.4861,0.5139,0.6931471805599453,0.0,0.7062015996336548,0.6931471805599453,94
1073,1,21,7,47.63159,-122.35839,0.6931471805599453,1.0986122886681098,10.095264268100838,41,4.02535169073515,1086678.125,47.59,0.0,0.20189,0.79811,0.6931471805599453,0.0,0.7332569214878214,0.6931471805599453,53
1081,1,0,5,47.54365,-122.30785,0.6931471805599453,0.6931471805599453,10.203629181337648,4,4.127134385045092,651293.3125,18.85,0.0,0.52379,0.47621,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,60
1092,3,3,6,47.64252,-122.32418,0.6931471805599453,1.3862943611198906,11.46690246865791,9,4.48863636973214,3009967.0,62.94,0.0,0.69789,0.30211,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,17
1093,1,17,6,47.64243,-122.32618,0.6931471805599453,1.0986122886681098,9.961001458736735,18,4.605170185988092,361542.0938,2.52,0.0,1.0,0.0,0.6931471805599453,0.0,0.5057990114916993,1.0986122886681098,59
1094,1,17,6,47.64428,-122.32627,0.6931471805599453,1.3862943611198906,10.288511829739507,18,4.5217885770490405,755618.1875,6.18,0.0,0.97389,0.02611,0.6257031090628443,0.12260693746629688,0.6931471805599453,1.0986122886681098,55
1096,1,5,6,47.6465,-122.3252,0.6931471805599453,1.791759469228055,11.833115869017158,18,4.143134726391533,4704936.5,32.8,0.0,1.0,0.0,0.46814565427872706,0.33859141814046223,0.44776441087104313,1.3862943611198906,31
1104,1,12,6,47.65014,-122.34424,0.6931471805599453,1.3862943611198906,9.957928388214375,32,3.912023005428146,1361427.75,39.5,0.0,0.5222,0.4778,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,28
1105,1,5,6,47.64868,-122.34254,0.6931471805599453,1.791759469228055,12.23624776266504,18,4.59511985013459,4489661.0,72.26,0.0,0.80217,0.19775,0.47955784205054725,0.3254401780543829,0.4018318491424015,1.6094379124341003,3
1106,1,17,6,47.64866,-122.34509,0.6931471805599453,1.0986122886681098,9.928228944424575,18,3.8918202981106265,1326178.125,11.27,0.0,0.96694,0.03306,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
1109,1,16,0,47.69875,-122.36725,0.6931471805599453,1.0986122886681098,10.452677753845103,36,1.3862943611198906,12148720.0,480.9,0.0,0.29315,0.70685,0.09982723525840605,0.6392293925684054,0.7126458400939779,1.0986122886681098,50
1110,1,21,9,47.67485,-122.29284,0.6931471805599453,1.0986122886681098,10.147296104293922,41,4.418840607796598,605186.3125,15.47,0.0,0.59715,0.40285,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,86
1111,1,3,9,47.67485,-122.29284,0.6931471805599453,0.6931471805599453,10.05151955135521,9,4.382026634673881,1705515.25,68.14,0.0,0.28514,0.71486,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,30
1115,1,17,10,47.68602,-122.35674,0.6931471805599453,0.6931471805599453,9.936873971553762,18,4.59511985013459,770333.0,32.63,0.0,0.23304,0.76696,0.6931471805599453,0.0,0.7500613979196936,0.6931471805599453,56
1116,1,3,10,47.68642,-122.35707,0.6931471805599453,1.3862943611198906,10.268859567077849,9,3.784189633918261,2595783.5,106.45,0.0,0.26225,0.73774,0.6931471805599453,0.0,0.7756944415275108,0.6931471805599453,94
1119,1,21,11,47.51042,-122.26277,0.6931471805599453,1.0986122886681098,10.235557255067516,41,4.248495242049359,1829981.375,68.97,0.0,0.3342,0.6658,0.6931471805599453,0.0,0.958464771968724,0.6931471805599453,62
1120,3,3,7,47.63796,-122.34897,0.6931471805599453,0.6931471805599453,10.795280652809883,9,4.553876891600541,1298307.625,29.41,0.0,0.6602,0.3398,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
1122,3,3,11,47.55818,-122.28712,0.6931471805599453,0.6931471805599453,10.40746981382011,9,4.382026634673881,1725336.25,69.77,0.0,0.27462,0.72538,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
1123,1,16,11,47.55387,-122.27875,0.6931471805599453,1.0986122886681098,10.79718496675754,36,3.9512437185814275,6782435.0,235.26,0.0,0.3993,0.6007,0.6162823347968936,0.13799516515173627,0.6192960984840649,1.0986122886681098,50
1124,1,20,5,47.55374,-122.32498,0.6931471805599453,0.6931471805599453,10.013283218359012,17,4.143134726391533,439065.9063,3.06,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,39
1125,1,10,5,47.55297,-122.32472,0.6931471805599453,0.6931471805599453,10.76015566042631,13,,10234721.0,348.22,0.0,0.41368,0.58632,0.6931471805599453,0.0,0.674020424811126,0.6931471805599453,40
1126,1,17,5,47.55316,-122.32616,0.6931471805599453,1.0986122886681098,10.597384451986619,18,4.248495242049359,1471914.25,10.26,0.0,1.0,0.0,0.6931471805599453,0.0,0.5846818499486403,1.0986122886681098,34
1127,1,17,5,47.55196,-122.32518,0.6931471805599453,1.0986122886681098,10.25079374647076,18,4.219507705176107,1269367.5,8.85,0.0,1.0,0.0,0.6931471805599453,0.0,0.6731791395836771,0.6931471805599453,46
1128,1,10,5,47.55168,-122.32459,0.6931471805599453,0.6931471805599453,10.181157167204903,24,,452612.5,3.16,0.0,1.0,0.0,0.6931471805599453,0.0,0.5759333578711184,1.0986122886681098,46
1129,1,20,5,47.55049,-122.32382,0.6931471805599453,0.6931471805599453,10.228501536246666,17,,1778431.75,64.81,0.0,0.36123,0.63877,0.6931471805599453,0.0,0.643526171334329,1.0986122886681098,48
1130,1,17,5,47.55145,-122.32635,0.6931471805599453,1.0986122886681098,10.160955232894292,18,,1787119.0,45.79,0.0,0.59578,0.40422,0.6931471805599453,0.0,0.6415959581749864,1.0986122886681098,47
1131,1,17,5,47.55127,-122.32576,0.6931471805599453,1.0986122886681098,10.160955232894292,18,3.7376696182833684,2399353.5,81.96,0.0,0.41072,0.58928,0.6931471805599453,0.0,0.6759145479964026,0.6931471805599453,47
1132,1,20,5,47.55127,-122.32576,0.6931471805599453,0.6931471805599453,9.928228944424575,17,4.189654742026425,222600.0938,1.55,0.0,1.0,0.0,0.6931471805599453,0.0,0.7145269948151839,0.6931471805599453,47
1133,1,17,6,47.6557,-122.34682,0.6931471805599453,1.0986122886681098,9.972873680021136,18,4.564348191467836,534703.6875,3.73,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,58
1134,1,8,9,47.65205,-122.3218,0.6931471805599453,0.6931471805599453,9.915119636765835,18,,630250.125,18.16,0.0,0.52672,0.47328,0.6931471805599453,0.0,0.30607193756337187,1.3862943611198906,18
1136,1,17,6,47.65178,-122.351,0.6931471805599453,1.6094379124341003,10.594808065754666,18,,1010967.688,14.49,0.0,0.84044,0.15956,0.5243911939374202,0.2704621570820116,0.47592357175672584,1.6094379124341003,10
1139,1,17,6,47.64904,-122.34609,0.6931471805599453,1.3862943611198906,10.355136256059884,18,4.553876891600541,1126157.25,28.09,0.0,0.61046,0.38954,0.5549535078068788,0.22963443984457216,0.608117475125222,1.0986122886681098,31
1142,1,15,3,47.61179,-122.3404,0.6931471805599453,1.9459101490553132,10.74894801164928,35,,710275.375,4.95,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,88
1144,1,14,3,47.61165,-122.34011,0.6931471805599453,1.0986122886681098,10.162808729968926,34,1.791759469228055,478690.0938,3.34,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,100
1146,1,14,3,47.61236,-122.34144,0.6931471805599453,1.0986122886681098,10.162808729968926,34,4.543294782270004,1011667.5,13.71,0.0,0.85744,0.14256,0.6931471805599453,0.0,0.9162907318741551,0.6931471805599453,97
1150,1,17,3,47.61297,-122.34324,0.6931471805599453,1.0986122886681098,10.162808729968926,18,4.330733340286331,1793851.375,46.48,0.0,0.58954,0.41046,0.6931471805599453,0.0,0.6553051166329419,0.6931471805599453,97
1154,1,17,4,47.61098,-122.32766,0.6931471805599453,1.6094379124341003,10.590641811359664,18,4.532599493153256,2478960.0,149.91,0.5316571333459238,0.20663,0.09162,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
1155,1,10,4,47.61109,-122.32721,0.6931471805599453,1.3862943611198906,10.340838849506614,19,,2823184.0,94.85,0.07864480798996974,0.46563,0.45255,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,96
1156,1,17,4,47.61063,-122.32741,0.6931471805599453,1.3862943611198906,10.02870951728951,18,0.6931471805599453,3767135.0,148.55,0.3612833090938902,0.52355,0.04128,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,70
1158,1,20,6,47.64965,-122.34913,0.6931471805599453,1.0986122886681098,10.429428364110965,17,,2227638.25,60.88,0.0,0.55875,0.44125,0.6931471805599453,0.0,0.4406906717818872,1.3862943611198906,89
1159,1,8,6,47.6502,-122.34959,1.791759469228055,1.3862943611198906,10.64132125071848,15,,4193371.0,110.17,0.0,0.58165,0.41834,0.5762874685090983,0.19932615560977837,0.2935945592033834,1.791759469228055,15
1161,1,17,6,47.65114,-122.34954,0.6931471805599453,1.791759469228055,10.426468994072131,18,4.382026634673881,1291405.25,9.0,0.0,1.0,0.0,0.5998634461275683,0.1639284356770629,0.38627549288168667,1.3862943611198906,15
1162,1,14,6,47.65115,-122.35024,0.6931471805599453,1.0986122886681098,9.929009089766206,34,4.59511985013459,1021796.625,42.04,0.0,0.25933,0.74067,0.6931471805599453,0.0,0.40211282882674304,1.0986122886681098,105
1163,1,14,6,47.65019,-122.35013,0.6931471805599453,1.3862943611198906,10.221250135776074,34,4.48863636973214,1215156.25,8.47,0.0,1.0,0.0,0.6931471805599453,0.0,0.5925088312374482,1.0986122886681098,110
1165,1,8,6,47.65061,-122.35159,0.6931471805599453,0.6931471805599453,10.757030159556333,18,4.564348191467836,1818867.875,30.32,0.0,0.7898,0.2102,0.6931471805599453,0.0,0.6197643300573471,1.6094379124341003,69
1166,1,0,6,47.65214,-122.356,0.6931471805599453,0.6931471805599453,10.186144520271382,4,1.791759469228055,1934224.25,66.53,0.0,0.40563,0.59437,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,32
1167,1,17,6,47.65186,-122.35531,0.6931471805599453,1.0986122886681098,10.016325045799498,18,,576405.125,9.46,0.0,0.79534,0.20466,0.6931471805599453,0.0,0.628859294677401,1.0986122886681098,35
1168,1,10,6,47.65138,-122.35565,0.6931471805599453,0.6931471805599453,10.333027196085467,19,,3050455.25,73.52,0.0,0.62876,0.37124,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,47
1169,1,17,6,47.65297,-122.35839,0.6931471805599453,1.0986122886681098,10.480129006333248,18,3.871201010907891,2173143.75,18.34,0.0,0.96823,0.03177,0.6931471805599453,0.0,0.7103975339664729,1.0986122886681098,30
1171,1,21,7,47.64905,-122.36055,0.6931471805599453,1.3862943611198906,11.034905792929415,41,4.406719247264253,1799664.125,82.34,0.0,0.15945,0.84055,0.6931471805599453,0.0,0.6536680340156317,1.0986122886681098,67
1172,1,17,7,47.64805,-122.35534,0.6931471805599453,1.0986122886681098,10.069044362997353,18,4.418840607796598,776248.6875,5.41,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,35
1174,1,17,7,47.64976,-122.35684,0.6931471805599453,1.3862943611198906,10.598333289731654,18,3.784189633918261,2303732.75,16.06,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,30
1175,1,17,7,47.64976,-122.35684,0.6931471805599453,1.3862943611198906,10.181876578076317,18,4.219507705176107,1074989.0,7.49,0.0,1.0,0.0,0.5527292730867165,0.23270568801789668,0.6931471805599453,0.6931471805599453,27
1176,1,17,7,47.64976,-122.35684,0.6931471805599453,1.3862943611198906,10.137096153698101,18,4.007333185232471,1469556.25,23.85,0.0,0.79934,0.20066,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,37
1177,1,10,6,47.64975,-122.35289,0.0,1.3862943611198906,10.880007533959756,19,,4877959.0,38.12,0.0,0.98174,0.01826,0.6931471805599453,0.0,0.5476646568156682,0.6931471805599453,20
1178,1,17,7,47.64901,-122.35516,0.6931471805599453,1.3862943611198906,10.437257920797217,18,4.060443010546419,1619177.125,11.29,0.0,1.0,0.0,0.6931471805599453,0.0,0.6729036560828863,0.6931471805599453,36
1179,1,17,7,47.64934,-122.35592,0.6931471805599453,1.3862943611198906,10.45004704825323,18,3.4011973816621555,2313978.75,16.13,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,36
1180,1,17,7,47.64865,-122.35435,0.6931471805599453,1.3862943611198906,11.160484402634983,18,4.465908118654584,2782066.5,19.39,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,36
1181,1,17,3,47.59979,-122.33339,0.6931471805599453,1.6094379124341003,10.234193194263003,18,4.356708826689592,1217509.125,8.49,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,114
1182,1,0,2,47.55105,-122.34695,1.0986122886681098,1.0986122886681098,10.253052278679716,4,,1856230.625,30.02,0.0,0.80062,0.19938,0.6931471805599453,0.0,0.808420402600772,1.0986122886681098,45
1189,1,10,10,47.72471,-122.3412,0.6931471805599453,1.0986122886681098,11.430423903458427,19,,5155090.5,127.1,0.0,0.61674,0.38326,0.6931471805599453,0.0,0.6934121454536473,0.6931471805599453,52
1191,1,10,10,47.72288,-122.34065,0.6931471805599453,0.6931471805599453,9.91526789107166,24,,1965182.25,49.58,0.0,0.60423,0.39577,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,55
1192,1,17,10,47.72004,-122.34418,0.6931471805599453,1.0986122886681098,10.59202412053839,18,4.143134726391533,2050600.75,40.22,0.0,0.72604,0.27396,0.6931471805599453,0.0,0.519448341056876,1.0986122886681098,65
1194,2,10,10,47.72299,-122.34293,0.6931471805599453,1.6094379124341003,10.148705658168648,11,,2280352.5,15.9,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,46
1195,2,10,10,47.72134,-122.34102,0.6931471805599453,1.0986122886681098,10.203406942652387,25,,3076813.25,122.73,0.0,0.28655,0.71345,0.6931471805599453,0.0,0.4710842951159766,1.0986122886681098,58
1196,1,20,10,47.72183,-122.34328,0.6931471805599453,0.6931471805599453,10.781307689847692,17,4.30406509320417,1485945.875,10.36,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,44
1197,1,10,10,47.72065,-122.34318,0.6931471805599453,0.6931471805599453,9.94798279242268,11,,1208029.25,32.86,0.0,0.56158,0.43841,0.6931471805599453,0.0,0.6476737599105469,1.0986122886681098,7
1198,1,17,10,47.73387,-122.34722,0.6931471805599453,1.0986122886681098,10.664153184826896,18,3.332204510175204,1772188.5,12.35,0.0,1.0,0.0,0.47871556984775704,0.3264219007677115,0.47871556984775704,1.0986122886681098,15
1201,1,10,10,47.72644,-122.34338,0.6931471805599453,1.0986122886681098,10.714439990727769,24,,5912066.0,176.79,0.0,0.50298,0.49702,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,9
1203,1,14,10,47.72337,-122.34373,0.6931471805599453,0.6931471805599453,10.170303432306524,34,3.784189633918261,1689372.625,36.74,0.0,0.67975,0.32025,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,18
1205,1,21,9,47.6702,-122.32066,0.6931471805599453,0.6931471805599453,10.167158655026405,41,4.3694478524670215,1149140.25,45.33,0.0,0.29615,0.70385,0.6931471805599453,0.0,0.7673590758848959,1.0986122886681098,67
1207,1,3,7,47.64344,-122.3509,0.6931471805599453,1.6094379124341003,10.792633166886727,9,4.418840607796598,1881516.125,61.98,0.0,0.43715,0.56285,0.6931471805599453,0.0,0.7014178838062975,0.6931471805599453,9
1208,1,16,7,47.6441,-122.34795,0.6931471805599453,1.0986122886681098,10.748067436856283,36,4.30406509320417,5400049.5,180.38,0.0,0.42714,0.57286,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,46
1210,1,12,3,47.61283,-122.34392,0.6931471805599453,1.6094379124341003,10.302162996284876,32,3.871201010907891,2233262.0,79.58,0.0,0.37873,0.62127,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,107
1211,1,14,3,47.6123,-122.34395,0.6931471805599453,1.0986122886681098,10.181157167204903,34,3.6109179126442243,983595.875,17.12,0.0,0.77386,0.22614,0.6931471805599453,0.0,0.4360072454874275,1.3862943611198906,96
1212,1,17,3,47.61185,-122.3434,0.6931471805599453,1.3862943611198906,10.549254824049264,18,4.59511985013459,1262255.75,8.8,0.0,1.0,0.0,0.6931471805599453,0.0,0.6892746921460714,1.0986122886681098,98
1214,1,8,6,47.62231,-122.34145,0.6931471805599453,1.0986122886681098,10.268165387743457,17,,456953.0,12.77,0.0,0.54559,0.45441,0.6931471805599453,0.0,0.4054651081081644,1.0986122886681098,88
1215,1,21,7,47.62232,-122.36101,0.6931471805599453,1.791759469228055,10.371802256349902,41,1.6094379124341003,1806468.0,12.59,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,61
1220,1,17,7,47.6189,-122.35713,0.6931471805599453,1.791759469228055,11.361683882945096,18,3.784189633918261,4480961.0,31.24,0.0,1.0,0.0,0.4796259360078538,0.3253607318664942,0.4796259360078538,1.0986122886681098,31
1226,1,14,3,47.60683,-122.33771,0.6931471805599453,1.6094379124341003,10.453947265542192,34,4.532599493153256,1169948.875,26.38,0.0,0.66241,0.33759,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
1227,1,21,3,47.60867,-122.33265,0.6931471805599453,1.3862943611198906,11.226029749925072,41,3.2188758248682006,5587347.0,247.97,0.0,0.1892,0.8108,0.43192526336528503,0.37828573943462335,0.6931471805599453,0.6931471805599453,48
1229,1,17,3,47.61119,-122.33581,0.6931471805599453,1.3862943611198906,10.963376337755056,18,,24105.5,0.17,0.0,0.99998,0.0,0.6931471805599453,0.0,0.3598608635031433,0.6931471805599453,113
1230,1,14,3,47.61103,-122.33549,0.6931471805599453,0.6931471805599453,10.505204516490187,34,1.0986122886681098,2100982.75,20.76,0.0,0.93694,0.06306,0.6931471805599453,0.0,0.36727160053187846,0.6931471805599453,101
1231,1,17,3,47.61091,-122.33667,0.6931471805599453,1.9459101490553132,10.468829770273567,18,2.1972245773362196,2998208.25,20.9,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,109
1232,1,17,3,47.60961,-122.33566,0.6931471805599453,1.791759469228055,10.486847768485333,18,4.430816798843313,1538750.625,48.35,0.0,0.47002,0.52998,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,109
1233,1,10,3,47.60985,-122.33527,0.6931471805599453,1.0986122886681098,10.162808729968926,1,4.110873864173311,1333432.125,9.3,0.0,1.0,0.0,0.6931471805599453,0.0,0.6398624308567089,0.6931471805599453,75
1234,1,17,3,47.60952,-122.33558,0.6931471805599453,1.6094379124341003,10.326334058475068,18,2.8903717578961645,2883139.0,73.61,0.23452651881958161,0.73569,0.0,0.6931471805599453,0.0,0.4130032911464528,1.0986122886681098,88
1237,1,10,4,47.61186,-122.32857,0.6931471805599453,1.6094379124341003,10.804542811767506,26,,8476183.0,101.34,0.0,0.89198,0.10802,0.6931471805599453,0.0,0.7235551367313278,0.6931471805599453,52
1244,1,10,4,47.6097,-122.325,0.0,1.3862943611198906,9.923878242183862,37,,2014475.875,71.23,0.0,0.38469,0.61531,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,104
1252,1,7,4,47.61065,-122.32125,0.6931471805599453,1.0986122886681098,10.337086499888064,14,1.0986122886681098,2946756.25,85.55,0.0,0.52186,0.47814,0.5108276237639907,0.28767957244865594,0.5301045845610343,0.6931471805599453,54
1253,1,17,4,47.61194,-122.32177,0.6931471805599453,1.3862943611198906,11.205720726029584,18,4.51085950651685,2828950.5,107.45,0.0,0.32789,0.67211,0.6931471805599453,0.0,0.44855014002656346,1.0986122886681098,106
1255,1,10,4,47.60865694,-122.3205368,0.6931471805599453,1.791759469228055,10.731624436867815,20,,10834087.0,462.4,0.4089257797371451,0.4897,0.0051,0.5601756311939368,0.22235924382548514,0.6931471805599453,1.0986122886681098,28
1256,1,7,4,47.60865416,-122.3205904,0.0,1.3862943611198906,10.574286869432166,14,3.7612001156935624,3735308.5,60.04,0.0,0.8027,0.1973,0.6931471805599453,0.0,0.8234207723091576,0.6931471805599453,53
1257,1,10,4,47.60901,-122.32994,0.6931471805599453,1.3862943611198906,10.546367228196017,21,,1107290.625,55.61,0.47992920731730854,0.38404,0.0,0.6931471805599453,0.0,0.6644493076124001,1.3862943611198906,100
1258,1,21,4,47.60821,-122.3296,0.6931471805599453,1.3862943611198906,10.53998501337874,41,4.02535169073515,2465983.5,123.41,0.44431395725680145,0.35841,0.08217,0.6931471805599453,0.0,0.8764099609306513,1.0986122886681098,54
1262,2,17,0,47.66256,-122.36483,0.6931471805599453,0.6931471805599453,10.230810922760002,18,,5355753.0,37.34,0.0,1.0,0.0,0.6931471805599453,0.0,0.5083164784921878,1.3862943611198906,23
1263,1,20,0,47.66388,-122.36831,0.6931471805599453,0.6931471805599453,10.503559553816313,17,4.394449154672439,161311.0938,1.12,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,56
